assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name
0,0,0,0,-8.6,sec,-4.5,9.1,2,0,0.278,9,0.222,2,0,0,,0,7,0,,25,-4.1,24.1,5,0,3,5.8,devon-pryor-1,5,7,Forward,0,0,TEXAS,0.556,5,0.2,1,16.4,7,0.278,0,0,4,0.25,1,18.4,,0,0.038,Devon Pryor
3.6,2,3.2,3,1.5,sec,-0.2,10.8,10,0.1,0.75,20,0.7,14,0.15,3,0.667,2,19,0,,103,1.7,9.2,8,0.3,6,16.8,nic-codie-1,32,30,Forward,0,0,TEXAS,0.1,2,1,2,10,18,0.747,12.3,3,18,0.667,12,12.1,,0.4,0.142,Nic Codie
3.6,2,3.2,3,1.5,sec,-0.2,10.8,10,0.1,0.75,20,0.7,14,0.15,3,0.667,2,19,0,,103,1.7,9.2,8,0.3,6,16.8,nic-codie-1,32,30,Forward,0,0,TEXAS,0.1,2,1,2,10,18,0.747,12.3,3,18,0.667,12,12.1,,0.4,0.142,Nic Codie
5,1,7.6,3,7.5,sec,3.5,20.8,8,0.1,0.792,12,0.75,9,0.167,2,0.5,1,9,0,,43,4,5.5,2,0.2,6,27.3,jamie-vinson-1,20,16,Forward,1.4,1,TEXAS,0.083,1,1,1,13.4,10,0.772,0,0,11,0.727,8,15.4,,0.3,0.24,Jamie Vinson
5,1,7.6,3,7.5,sec,3.5,20.8,8,0.1,0.792,12,0.75,9,0.167,2,0.5,1,9,0,,43,4,5.5,2,0.2,6,27.3,jamie-vinson-1,20,16,Forward,1.4,1,TEXAS,0.083,1,1,1,13.4,10,0.772,0,0,11,0.727,8,15.4,,0.3,0.24,Jamie Vinson
0,0,5,1,11.5,sec,5.1,16,3,0,0.75,4,0.5,2,0,0,,0,9,0,,22,6.4,10.8,2,0.1,1,20.3,cole-bott-1,6,5,Forward,2.6,1,TEXAS,1,4,0.5,2,13.4,5,0.75,0,0,0,,0,9.1,,0.1,0.206,Cole Bott
0,0,5,1,11.5,sec,5.1,16,3,0,0.75,4,0.5,2,0,0,,0,9,0,,22,6.4,10.8,2,0.1,1,20.3,cole-bott-1,6,5,Forward,2.6,1,TEXAS,1,4,0.5,2,13.4,5,0.75,0,0,0,,0,9.1,,0.1,0.206,Cole Bott
0,0,0,0,-16.8,sec,-4.5,0,0,0,0,1,0,0,0,0,,0,3,0,,3,-12.2,0,0,0,0,-14.7,preston-clark-1,0,0,Forward,0,0,TEXAS,1,1,0,0,0,0,0,0,0,0,,0,17.1,,0,-0.214,Preston Clark
0,0,0,0,-16.8,sec,-4.5,0,0,0,0,1,0,0,0,0,,0,3,0,,3,-12.2,0,0,0,0,-14.7,preston-clark-1,0,0,Forward,0,0,TEXAS,1,1,0,0,0,0,0,0,0,0,,0,17.1,,0,-0.214,Preston Clark
8.2,13,0.4,1,-2.5,sec,0.2,7.8,20,0.1,0.449,49,0.429,21,0.612,30,0.467,14,26,5,,308,-2.7,7.2,21,0.1,32,8.3,malik-presley-1,58,67,Forward,1.7,9,TEXAS,0.327,16,0.125,2,7.5,41,0.458,14.8,11,33,0.576,19,12.3,,0.2,0.027,Malik Presley
8.2,13,0.4,1,-2.5,sec,0.2,7.8,20,0.1,0.449,49,0.429,21,0.612,30,0.467,14,26,5,,308,-2.7,7.2,21,0.1,32,8.3,malik-presley-1,58,67,Forward,1.7,9,TEXAS,0.327,16,0.125,2,7.5,41,0.458,14.8,11,33,0.576,19,12.3,,0.2,0.027,Malik Presley
25.6,87,0.5,3,2.1,sec,2.1,9.8,59,1.3,0.412,311,0.341,106,0.302,94,0.777,73,40,14,,699,0,2.1,13,0.5,80,14.6,wade-tayloriv-1,329,330,Guard,3.9,47,TEXAS-AM,0.508,158,0.278,44,5.9,72,0.463,16.4,70,153,0.405,62,30.4,,1.9,0.106,Wade Taylor IV
25.6,87,0.5,3,2.1,sec,2.1,9.8,59,1.3,0.412,311,0.341,106,0.302,94,0.777,73,40,14,,699,0,2.1,13,0.5,80,14.6,wade-tayloriv-1,329,330,Guard,3.9,47,TEXAS-AM,0.508,158,0.278,44,5.9,72,0.463,16.4,70,153,0.405,62,30.4,,1.9,0.106,Wade Taylor IV
13.2,33,0.6,3,0.1,sec,2.7,9.6,46,0.9,0.423,124,0.387,48,0.242,30,0.6,18,32,1,,477,-2.6,3.7,15,-0.1,28,9.9,zhuric-phelps-1,123,130,Guard,3.3,27,TEXAS-AM,0.315,39,0.231,9,6.9,61,0.445,18.8,32,85,0.459,39,18.2,,0.8,0.064,Zhuric Phelps
13.2,33,0.6,3,0.1,sec,2.7,9.6,46,0.9,0.423,124,0.387,48,0.242,30,0.6,18,32,1,,477,-2.6,3.7,15,-0.1,28,9.9,zhuric-phelps-1,123,130,Guard,3.3,27,TEXAS-AM,0.315,39,0.231,9,6.9,61,0.445,18.8,32,85,0.459,39,18.2,,0.8,0.064,Zhuric Phelps
14.1,40,4.7,32,2.1,sec,1.9,18.5,107,0.7,0.693,140,0.693,97,0.779,109,0.486,53,30,4,,661,0.2,8.8,49,0.8,77,18.6,pharrel-payne-1,247,234,Forward,1.3,14,TEXAS-AM,0,0,,0,13.8,156,0.644,24.7,63,140,0.693,97,20.9,,1.6,0.095,Pharrel Payne
14.1,40,4.7,32,2.1,sec,1.9,18.5,107,0.7,0.693,140,0.693,97,0.779,109,0.486,53,30,4,,661,0.2,8.8,49,0.8,77,18.6,pharrel-payne-1,247,234,Forward,1.3,14,TEXAS-AM,0,0,,0,13.8,156,0.644,24.7,63,140,0.693,97,20.9,,1.6,0.095,Pharrel Payne
5.2,3,6.6,6,1.3,sec,0.7,16.2,13,0.1,0.5,20,0.5,10,0.25,5,0.2,1,19,0,,95,0.6,15.8,13,0.1,5,16.1,henry-coleman-iii-1,21,26,Forward,1.8,3,TEXAS-AM,0.05,1,0,0,16,26,0.469,18.3,5,19,0.526,10,14.3,,0.2,0.089,Henry Coleman III
5.2,3,6.6,6,1.3,sec,0.7,16.2,13,0.1,0.5,20,0.5,10,0.25,5,0.2,1,19,0,,95,0.6,15.8,13,0.1,5,16.1,henry-coleman-iii-1,21,26,Forward,1.8,3,TEXAS-AM,0.05,1,0,0,16,26,0.469,18.3,5,19,0.526,10,14.3,,0.2,0.089,Henry Coleman III
10.4,28,2.6,11,0.6,sec,2.4,11.2,48,0.8,0.379,136,0.353,48,0.397,54,0.593,32,38,17,,497,-1.8,4.9,21,0.1,43,9.8,manny-obaseki-1,135,139,Guard,2.1,18,TEXAS-AM,0.213,29,0.241,7,8,69,0.418,12.9,24,107,0.383,41,18.6,,0.9,0.074,Manny Obaseki
10.4,28,2.6,11,0.6,sec,2.4,11.2,48,0.8,0.379,136,0.353,48,0.397,54,0.593,32,38,17,,497,-1.8,4.9,21,0.1,43,9.8,manny-obaseki-1,135,139,Guard,2.1,18,TEXAS-AM,0.213,29,0.241,7,8,69,0.418,12.9,24,107,0.383,41,18.6,,0.9,0.074,Manny Obaseki
34,4,3.2,1,24.5,sec,7.7,12.2,4,0.1,0.667,18,0.611,11,0.222,4,0.25,1,11,0,,36,16.8,26.6,8,0.2,2,46.1,andersson-garcia-1,25,24,Guard,6.6,4,TEXAS-AM,0.222,4,0.5,2,19.1,12,0.628,13.1,3,14,0.643,9,32,,0.3,0.321,Andersson Garcia
34,4,3.2,1,24.5,sec,7.7,12.2,4,0.1,0.667,18,0.611,11,0.222,4,0.25,1,11,0,,36,16.8,26.6,8,0.2,2,46.1,andersson-garcia-1,25,24,Guard,6.6,4,TEXAS-AM,0.222,4,0.5,2,19.1,12,0.628,13.1,3,14,0.643,9,32,,0.3,0.321,Andersson Garcia
5.1,10,5.6,16,4.2,sec,3.2,14.7,49,0.7,0.507,69,0.478,33,0.507,35,0.8,28,31,4,,381,1,12.4,40,0.8,58,16.3,solomon-washington-1,98,106,Forward,2.3,15,TEXAS-AM,0.217,15,0.267,4,13.6,89,0.572,14.9,15,54,0.537,29,13.3,,1.5,0.155,Solomon Washington
5.1,10,5.6,16,4.2,sec,3.2,14.7,49,0.7,0.507,69,0.478,33,0.507,35,0.8,28,31,4,,381,1,12.4,40,0.8,58,16.3,solomon-washington-1,98,106,Forward,2.3,15,TEXAS-AM,0.217,15,0.267,4,13.6,89,0.572,14.9,15,54,0.537,29,13.3,,1.5,0.155,Solomon Washington
5.8,5,0.7,1,1.9,sec,0.5,6.3,9,0.1,0.511,45,0.4,18,0.089,4,1,4,15,1,,150,1.4,5.3,7,0.2,11,12,cj-wilcher-1,50,46,Guard,1.9,5,TEXAS-AM,0.644,29,0.345,10,5.8,16,0.533,13,7,16,0.5,8,18.2,,0.3,0.081,C.J. Wilcher
5.8,5,0.7,1,1.9,sec,0.5,6.3,9,0.1,0.511,45,0.4,18,0.089,4,1,4,15,1,,150,1.4,5.3,7,0.2,11,12,cj-wilcher-1,50,46,Guard,1.9,5,TEXAS-AM,0.644,29,0.345,10,5.8,16,0.533,13,7,16,0.5,8,18.2,,0.3,0.081,C.J. Wilcher
9,8,0,0,-3.2,sec,0.5,10.5,15,0.1,0.452,31,0.323,10,0.129,4,0.75,3,15,4,,178,-3.7,0,0,0.1,18,5,hayden-hefner-1,31,29,Guard,1,3,TEXAS-AM,0.839,26,0.308,8,5.1,15,0.471,13.2,5,5,0.4,2,11,,0.2,0.051,Hayden Hefner
9,8,0,0,-3.2,sec,0.5,10.5,15,0.1,0.452,31,0.323,10,0.129,4,0.75,3,15,4,,178,-3.7,0,0,0.1,18,5,hayden-hefner-1,31,29,Guard,1,3,TEXAS-AM,0.839,26,0.308,8,5.1,15,0.471,13.2,5,5,0.4,2,11,,0.2,0.051,Hayden Hefner
4.2,12,2.2,12,-3.6,sec,-2.4,15.3,67,0.5,0.525,141,0.433,61,0.227,32,0.688,22,21,17,,528,-1.2,10.2,47,0.8,56,14.7,jace-carter-1,170,171,Guard,1.5,14,TEXAS-AM,0.482,68,0.382,26,12.7,114,0.544,12.8,23,73,0.479,35,17.4,,1.4,0.103,Jace Carter
4.2,12,2.2,12,-3.6,sec,-2.4,15.3,67,0.5,0.525,141,0.433,61,0.227,32,0.688,22,21,17,,528,-1.2,10.2,47,0.8,56,14.7,jace-carter-1,170,171,Guard,1.5,14,TEXAS-AM,0.482,68,0.382,26,12.7,114,0.544,12.8,23,73,0.479,35,17.4,,1.4,0.103,Jace Carter
8,2,6.1,2,4.4,sec,0.5,15.5,6,0.1,0.375,8,0.375,3,0.5,4,0.75,3,7,0,,45,3.9,20.9,9,0.1,1,18.9,chris-mcdermott-1,9,13,Forward,1.3,1,TEXAS-AM,0,0,,0,18.4,15,0.455,9.2,1,8,0.375,3,11.6,,0.2,0.15,Chris McDermott
8,2,6.1,2,4.4,sec,0.5,15.5,6,0.1,0.375,8,0.375,3,0.5,4,0.75,3,7,0,,45,3.9,20.9,9,0.1,1,18.9,chris-mcdermott-1,9,13,Forward,1.3,1,TEXAS-AM,0,0,,0,18.4,15,0.455,9.2,1,8,0.375,3,11.6,,0.2,0.15,Chris McDermott
0,0,7,1,-1,sec,4.1,19,3,0,0.167,6,0.167,1,0.833,5,0.8,4,9,0,,18,-5.1,5.4,1,0,2,13.2,jaelyn-lee-1,6,6,Guard,3.3,1,TEXAS-AM,0.333,2,0,0,11.7,4,0.358,0,0,4,0.25,1,22,,0,0.106,Jaelyn Lee
0,0,7,1,-1,sec,4.1,19,3,0,0.167,6,0.167,1,0.833,5,0.8,4,9,0,,18,-5.1,5.4,1,0,2,13.2,jaelyn-lee-1,6,6,Guard,3.3,1,TEXAS-AM,0.333,2,0,0,11.7,4,0.358,0,0,4,0.25,1,22,,0,0.106,Jaelyn Lee
30,1,0,0,-4,sec,1,0,0,0,0.25,4,0.25,1,0,0,,0,1,0,,7,-5.1,15,1,0,2,2.2,rob-dockery-1,2,3,Guard,0,0,TEXAS-AM,0,0,,0,7.9,1,0.25,0,0,4,0.25,1,27.4,,0,0.011,Rob Dockery
30,1,0,0,-4,sec,1,0,0,0,0.25,4,0.25,1,0,0,,0,1,0,,7,-5.1,15,1,0,2,2.2,rob-dockery-1,2,3,Guard,0,0,TEXAS-AM,0,0,,0,7.9,1,0.25,0,0,4,0.25,1,27.4,,0,0.011,Rob Dockery
4.1,21,7.6,68,9,big-12,3.3,22.1,194,2.3,0.64,310,0.623,193,0.274,85,0.565,48,36,35,,956,5.7,14.4,132,3.3,94,27.4,jt-toppin-1,445,427,Forward,2.2,38,TEXAS-TECH,0.103,32,0.344,11,18.2,326,0.635,8.6,33,278,0.655,182,18.8,,5.6,0.232,JT Toppin
4.1,21,7.6,68,9,big-12,3.3,22.1,194,2.3,0.64,310,0.623,193,0.274,85,0.565,48,36,35,,956,5.7,14.4,132,3.3,94,27.4,jt-toppin-1,445,427,Forward,2.2,38,TEXAS-TECH,0.103,32,0.344,11,18.2,326,0.635,8.6,33,278,0.655,182,18.8,,5.6,0.232,JT Toppin
17.8,90,1.4,11,6.1,big-12,3.8,23.5,200,2,0.493,220,0.414,91,0.2,44,0.795,35,33,30,,1006,2.4,5,40,1.6,85,16.1,darrion-williams-1,252,284,Forward,2.8,47,TEXAS-TECH,0.445,98,0.357,35,14.5,240,0.523,11.1,30,122,0.459,56,14.7,,3.6,0.142,Darrion Williams
17.8,90,1.4,11,6.1,big-12,3.8,23.5,200,2,0.493,220,0.414,91,0.2,44,0.795,35,33,30,,1006,2.4,5,40,1.6,85,16.1,darrion-williams-1,252,284,Forward,2.8,47,TEXAS-TECH,0.445,98,0.357,35,14.5,240,0.523,11.1,30,122,0.459,56,14.7,,3.6,0.142,Darrion Williams
12.3,22,0.4,1,-1.1,big-12,0.6,12.4,36,0.6,0.591,82,0.476,39,0.073,6,0.667,4,24,0,,310,-1.7,1.6,4,0.6,26,13.5,chance-mcmillian-1,101,91,Guard,0.9,5,TEXAS-TECH,0.573,47,0.404,19,7.3,40,0.595,13.3,13,35,0.571,20,16,,1.2,0.155,Chance McMillian
12.3,22,0.4,1,-1.1,big-12,0.6,12.4,36,0.6,0.591,82,0.476,39,0.073,6,0.667,4,24,0,,310,-1.7,1.6,4,0.6,26,13.5,chance-mcmillian-1,101,91,Guard,0.9,5,TEXAS-TECH,0.573,47,0.404,19,7.3,40,0.595,13.3,13,35,0.571,20,16,,1.2,0.155,Chance McMillian
12.8,69,0.2,2,8,big-12,4.2,9.8,78,1.5,0.579,240,0.442,106,0.296,71,0.789,56,31,3,,919,3.8,1.8,14,2.2,70,15.8,christian-anderson-2,334,310,Guard,2.7,41,TEXAS-TECH,0.675,162,0.407,66,5.9,92,0.61,11.3,35,78,0.513,40,17.3,,3.7,0.162,Christian Anderson
12.8,69,0.2,2,8,big-12,4.2,9.8,78,1.5,0.579,240,0.442,106,0.296,71,0.789,56,31,3,,919,3.8,1.8,14,2.2,70,15.8,christian-anderson-2,334,310,Guard,2.7,41,TEXAS-TECH,0.675,162,0.407,66,5.9,92,0.61,11.3,35,78,0.513,40,17.3,,3.7,0.162,Christian Anderson
37.2,157,0.5,4,-2.8,big-12,-1,12.3,92,1.8,0.428,321,0.377,121,0.346,111,0.793,88,28,26,,834,-1.9,1.8,13,0.5,69,15.6,elijah-hawkins-1,363,411,Guard,4.2,64,TEXAS-TECH,0.346,111,0.297,33,7.1,105,0.486,23.2,113,210,0.419,88,27.8,,2.3,0.111,Elijah Hawkins
37.2,157,0.5,4,-2.8,big-12,-1,12.3,92,1.8,0.428,321,0.377,121,0.346,111,0.793,88,28,26,,834,-1.9,1.8,13,0.5,69,15.6,elijah-hawkins-1,363,411,Guard,4.2,64,TEXAS-TECH,0.346,111,0.297,33,7.1,105,0.486,23.2,113,210,0.419,88,27.8,,2.3,0.111,Elijah Hawkins
6.5,38,0.7,6,2.1,big-12,0.2,10.2,89,1.4,0.541,307,0.44,135,0.254,78,0.795,62,35,35,,1047,1.9,3.3,28,2.2,77,14.5,kevin-overton-2,394,357,Guard,1.2,21,TEXAS-TECH,0.583,179,0.346,62,6.8,117,0.573,5,18,128,0.57,73,18.1,,3.6,0.137,Kevin Overton
6.5,38,0.7,6,2.1,big-12,0.2,10.2,89,1.4,0.541,307,0.44,135,0.254,78,0.795,62,35,35,,1047,1.9,3.3,28,2.2,77,14.5,kevin-overton-2,394,357,Guard,1.2,21,TEXAS-TECH,0.583,179,0.346,62,6.8,117,0.573,5,18,128,0.57,73,18.1,,3.6,0.137,Kevin Overton
15.6,53,0.9,5,7.1,big-12,2.3,7.5,42,0.7,0.607,178,0.444,79,0.14,25,0.84,21,29,20,,608,4.8,1.4,8,1.6,30,15.9,kerwin-walton-1,237,211,Guard,1.4,15,TEXAS-TECH,0.775,138,0.42,58,4.4,50,0.624,15.2,34,40,0.525,21,16.8,,2.2,0.148,Kerwin Walton
15.6,53,0.9,5,7.1,big-12,2.3,7.5,42,0.7,0.607,178,0.444,79,0.14,25,0.84,21,29,20,,608,4.8,1.4,8,1.6,30,15.9,kerwin-walton-1,237,211,Guard,1.4,15,TEXAS-TECH,0.775,138,0.42,58,4.4,50,0.624,15.2,34,40,0.525,21,16.8,,2.2,0.148,Kerwin Walton
3.9,17,7.9,58,4.1,big-12,2.5,13.5,101,1.2,0.667,141,0.667,94,0.482,68,0.647,44,35,27,,818,1.5,12.3,86,2.1,92,19,federiko-federiko-1,232,241,Center,1,14,TEXAS-TECH,0,0,,0,12.9,187,0.669,14.8,30,141,0.667,94,12.8,,3.2,0.159,Federiko Federiko
3.9,17,7.9,58,4.1,big-12,2.5,13.5,101,1.2,0.667,141,0.667,94,0.482,68,0.647,44,35,27,,818,1.5,12.3,86,2.1,92,19,federiko-federiko-1,232,241,Center,1,14,TEXAS-TECH,0,0,,0,12.9,187,0.669,14.8,30,141,0.667,94,12.8,,3.2,0.159,Federiko Federiko
1.9,4,2.9,11,2.7,big-12,1.8,13.6,51,0.6,0.543,115,0.426,49,0.157,18,0.278,5,31,0,,408,0.9,5.2,20,0.3,34,12.2,devan-cambridge-1,130,113,Guard,1.7,12,TEXAS-TECH,0.687,79,0.342,27,9.4,71,0.526,15.1,22,36,0.611,22,17.1,,0.9,0.091,Devan Cambridge
1.9,4,2.9,11,2.7,big-12,1.8,13.6,51,0.6,0.543,115,0.426,49,0.157,18,0.278,5,31,0,,408,0.9,5.2,20,0.3,34,12.2,devan-cambridge-1,130,113,Guard,1.7,12,TEXAS-TECH,0.687,79,0.342,27,9.4,71,0.526,15.1,22,36,0.611,22,17.1,,0.9,0.091,Devan Cambridge
4.7,4,0.7,1,-1.7,big-12,0.6,13.5,19,0.2,0.53,33,0.485,16,0.606,20,0.35,7,17,0,,158,-2.2,5.4,7,-0.1,15,6.8,eemeli-yalaho-1,42,40,Forward,0.8,2,TEXAS-TECH,0.333,11,0.273,3,9.6,26,0.494,20.6,11,22,0.591,13,17.5,,0.1,0.027,Eemeli Yalaho
4.7,4,0.7,1,-1.7,big-12,0.6,13.5,19,0.2,0.53,33,0.485,16,0.606,20,0.35,7,17,0,,158,-2.2,5.4,7,-0.1,15,6.8,eemeli-yalaho-1,42,40,Forward,0.8,2,TEXAS-TECH,0.333,11,0.273,3,9.6,26,0.494,20.6,11,22,0.591,13,17.5,,0.1,0.027,Eemeli Yalaho
22.2,1,0,0,14.7,big-12,3.8,48,3,0,0,1,0,0,2,2,1,2,5,0,,7,10.9,34.9,2,0,0,34.4,jack-francis-1,2,4,Guard,0,0,TEXAS-TECH,0,0,,0,41.7,5,0.513,0,0,1,0,0,14.4,,0.1,0.349,Jack Francis
22.2,1,0,0,14.7,big-12,3.8,48,3,0,0,1,0,0,2,2,1,2,5,0,,7,10.9,34.9,2,0,0,34.4,jack-francis-1,2,4,Guard,0,0,TEXAS-TECH,0,0,,0,41.7,5,0.513,0,0,1,0,0,14.4,,0.1,0.349,Jack Francis
0,0,4.9,1,-4.1,big-12,1,15.8,3,0,0.25,4,0.25,1,0,0,,0,8,0,,22,-5.1,10.9,2,0,2,5.2,leon-horner-1,2,3,Forward,2.7,1,TEXAS-TECH,0.25,1,0,0,13.4,5,0.25,20,1,3,0.333,1,11.7,,0,0.03,Leon Horner
0,0,4.9,1,-4.1,big-12,1,15.8,3,0,0.25,4,0.25,1,0,0,,0,8,0,,22,-5.1,10.9,2,0,2,5.2,leon-horner-1,2,3,Forward,2.7,1,TEXAS-TECH,0.25,1,0,0,13.4,5,0.25,20,1,3,0.333,1,11.7,,0,0.03,Leon Horner
16.6,35,8.3,34,0.4,big-12,2.2,13.9,51,0.7,0.548,114,0.518,59,0.439,50,0.62,31,24,12,,463,-1.8,4.4,15,0.4,56,16.7,corbin-green-2,156,155,Forward,2.2,16,TEXAS-TECH,0.211,24,0.292,7,9.3,66,0.566,20.3,35,90,0.578,52,21.3,,1.1,0.098,Corbin Green
16.6,35,8.3,34,0.4,big-12,2.2,13.9,51,0.7,0.548,114,0.518,59,0.439,50,0.62,31,24,12,,463,-1.8,4.4,15,0.4,56,16.7,corbin-green-2,156,155,Forward,2.2,16,TEXAS-TECH,0.211,24,0.292,7,9.3,66,0.566,20.3,35,90,0.578,52,21.3,,1.1,0.098,Corbin Green
27.1,81,1.3,8,5.4,sun-belt,2.8,10.5,59,1.5,0.527,263,0.475,125,0.536,141,0.709,100,32,2,,642,2.5,5.5,32,1.6,71,24.4,tayton-conerway-1,377,373,Guard,5.8,66,TROY,0.312,82,0.329,27,7.9,91,0.571,18.1,73,181,0.541,98,29.7,,3.1,0.195,Tayton Conerway
27.1,81,1.3,8,5.4,sun-belt,2.8,10.5,59,1.5,0.527,263,0.475,125,0.536,141,0.709,100,32,2,,642,2.5,5.5,32,1.6,71,24.4,tayton-conerway-1,377,373,Guard,5.8,66,TROY,0.312,82,0.329,27,7.9,91,0.571,18.1,73,181,0.541,98,29.7,,3.1,0.195,Tayton Conerway
10.7,46,1.7,13,2.3,sun-belt,1.3,14.7,103,1.6,0.493,222,0.441,98,0.716,159,0.824,131,31,25,,801,1,4,29,2,70,19.1,myles-rigsby-1,350,334,Forward,3.4,49,TROY,0.252,56,0.411,23,9.2,132,0.588,13.9,48,166,0.452,75,20.4,,3.6,0.181,Myles Rigsby
10.7,46,1.7,13,2.3,sun-belt,1.3,14.7,103,1.6,0.493,222,0.441,98,0.716,159,0.824,131,31,25,,801,1,4,29,2,70,19.1,myles-rigsby-1,350,334,Forward,3.4,49,TROY,0.252,56,0.411,23,9.2,132,0.588,13.9,48,166,0.452,75,20.4,,3.6,0.181,Myles Rigsby
5.1,20,1.4,9,0,sun-belt,-0.1,17.8,108,1.3,0.515,164,0.409,67,0.256,42,0.643,27,31,17,,692,0.1,9.5,60,1.1,57,14.2,thomas-dowd-1,196,199,Forward,2.3,28,TROY,0.622,102,0.343,35,13.6,168,0.533,11.5,24,62,0.516,32,14.2,,2.4,0.138,Thomas Dowd
5.1,20,1.4,9,0,sun-belt,-0.1,17.8,108,1.3,0.515,164,0.409,67,0.256,42,0.643,27,31,17,,692,0.1,9.5,60,1.1,57,14.2,thomas-dowd-1,196,199,Forward,2.3,28,TROY,0.622,102,0.343,35,13.6,168,0.533,11.5,24,62,0.516,32,14.2,,2.4,0.138,Thomas Dowd
3.1,7,2.2,8,-1.7,sun-belt,0.1,15.6,55,0.7,0.589,90,0.5,45,0.289,26,0.577,15,33,0,,422,-1.9,7.8,29,0.5,53,12.5,jackson-fields-1,121,114,Forward,1.5,11,TROY,0.433,39,0.41,16,11.6,84,0.591,17.7,22,51,0.569,29,14.7,,1.3,0.119,Jackson Fields
3.1,7,2.2,8,-1.7,sun-belt,0.1,15.6,55,0.7,0.589,90,0.5,45,0.289,26,0.577,15,33,0,,422,-1.9,7.8,29,0.5,53,12.5,jackson-fields-1,121,114,Forward,1.5,11,TROY,0.433,39,0.41,16,11.6,84,0.591,17.7,22,51,0.569,29,14.7,,1.3,0.119,Jackson Fields
9.6,17,1,3,-1.4,sun-belt,1.2,8.9,26,0.6,0.482,113,0.381,43,0.088,10,0.7,7,28,2,,332,-2.7,1,3,0.1,25,11,marcus-rigsby-jr-1,116,103,Guard,3.9,23,TROY,0.593,67,0.343,23,4.9,29,0.493,15.1,21,46,0.435,20,19.8,,0.7,0.089,Marcus Rigsby Jr.
9.6,17,1,3,-1.4,sun-belt,1.2,8.9,26,0.6,0.482,113,0.381,43,0.088,10,0.7,7,28,2,,332,-2.7,1,3,0.1,25,11,marcus-rigsby-jr-1,116,103,Guard,3.9,23,TROY,0.593,67,0.343,23,4.9,29,0.493,15.1,21,46,0.435,20,19.8,,0.7,0.089,Marcus Rigsby Jr.
14.2,40,0,0,0.2,sun-belt,0.5,8.1,40,0.8,0.521,142,0.408,58,0.225,32,0.75,24,33,3,,542,-0.3,2.7,13,1,23,13.1,cooper-campbell-1,172,164,Guard,2.1,19,TROY,0.62,88,0.364,32,5.5,53,0.547,11.3,20,54,0.481,26,16.1,,1.8,0.133,Cooper Campbell
14.2,40,0,0,0.2,sun-belt,0.5,8.1,40,0.8,0.521,142,0.408,58,0.225,32,0.75,24,33,3,,542,-0.3,2.7,13,1,23,13.1,cooper-campbell-1,172,164,Guard,2.1,19,TROY,0.62,88,0.364,32,5.5,53,0.547,11.3,20,54,0.481,26,16.1,,1.8,0.133,Cooper Campbell
0,0,0,0,-0.4,sun-belt,-1.4,0,0,0,0.286,7,0.286,2,1.143,8,0.75,6,8,0,,19,1,6.1,1,0,2,18.8,theo-seng-1,10,10,Forward,3.2,1,TROY,0.714,5,0,0,3.2,1,0.463,0,0,2,1,2,30.8,,0.1,0.13,Theo Seng
0,0,0,0,-0.4,sun-belt,-1.4,0,0,0,0.286,7,0.286,2,1.143,8,0.75,6,8,0,,19,1,6.1,1,0,2,18.8,theo-seng-1,10,10,Forward,3.2,1,TROY,0.714,5,0,0,3.2,1,0.463,0,0,2,1,2,30.8,,0.1,0.13,Theo Seng
10.5,29,2.4,11,-0.5,sun-belt,1.3,12.6,54,0.9,0.543,104,0.452,47,0.385,40,0.475,19,31,12,,488,-1.8,6.1,27,0.3,62,11.5,victor-valdes-1,132,136,Forward,2.9,25,TROY,0.471,49,0.388,19,9.3,81,0.537,21.2,33,55,0.509,28,15.1,,1.2,0.102,Victor Valdes
10.5,29,2.4,11,-0.5,sun-belt,1.3,12.6,54,0.9,0.543,104,0.452,47,0.385,40,0.475,19,31,12,,488,-1.8,6.1,27,0.3,62,11.5,victor-valdes-1,132,136,Forward,2.9,25,TROY,0.471,49,0.388,19,9.3,81,0.537,21.2,33,55,0.509,28,15.1,,1.2,0.102,Victor Valdes
2.1,3,8.1,23,0.1,sun-belt,-0.1,11.2,32,0.6,0.551,99,0.535,53,0.485,48,0.688,33,31,0,,316,0.2,12.9,36,0.9,26,23,jerrell-bellamy-1,142,129,Forward,1.9,10,TROY,0.081,8,0.375,3,12,68,0.583,9,12,91,0.549,50,20.8,,1.5,0.19,Jerrell Bellamy
2.1,3,8.1,23,0.1,sun-belt,-0.1,11.2,32,0.6,0.551,99,0.535,53,0.485,48,0.688,33,31,0,,316,0.2,12.9,36,0.9,26,23,jerrell-bellamy-1,142,129,Forward,1.9,10,TROY,0.081,8,0.375,3,12,68,0.583,9,12,91,0.549,50,20.8,,1.5,0.19,Jerrell Bellamy
