,assist_percentage,assists,block_percentage,blocks,box_plus_minus,conference,defensive_box_plus_minus,defensive_rebound_percentage,defensive_rebounds,defensive_win_shares,effective_field_goal_percentage,field_goal_attempts,field_goal_percentage,field_goals,free_throw_attempt_rate,free_throw_attempts,free_throw_percentage,free_throws,games_played,games_started,height,minutes_played,offensive_box_plus_minus,offensive_rebound_percentage,offensive_rebounds,offensive_win_shares,personal_fouls,player_efficiency_rating,player_id,points,points_produced,position,steal_percentage,steals,team_abbreviation,three_point_attempt_rate,three_point_attempts,three_point_percentage,three_pointers,total_rebound_percentage,total_rebounds,true_shooting_percentage,turnover_percentage,turnovers,two_point_attempts,two_point_percentage,two_pointers,usage_percentage,weight,win_shares,win_shares_per_40_minutes,name,team
2022-23,25.8,95.0,0.4,3.0,-1.1,acc,-0.2,10.2,64.0,0.7,0.468,238.0,0.395,94.0,0.218,52.0,0.673,35.0,,,,715.0,-0.9,0.9,6.0,0.6,54.0,13.0,kyle-sturdivant-1,258.0,267.0,Guard,1.9,23.0,georgia-tech,0.429,102.0,0.343,35.0,5.5,70.0,0.491,16.0,50.0,136.0,0.434,59.0,22.3,,1.3,0.072,Kyle Sturdivant,Georgia Tech
Career,20.8,220.0,0.4,8.0,-1.0,,0.3,10.4,180.0,2.0,0.465,574.0,0.402,231.0,0.233,134.0,0.746,100.0,,,,2006.0,-1.3,1.1,19.0,1.6,146.0,11.9,kyle-sturdivant-1,634.0,655.0,Guard,1.9,64.0,georgia-tech,0.376,216.0,0.333,72.0,5.7,199.0,0.497,16.6,127.0,358.0,0.444,159.0,19.6,,3.6,0.071,Kyle Sturdivant,Georgia Tech
2021-22,5.4,3.0,8.3,8.0,-5.9,acc,0.5,18.0,17.0,0.2,0.5,31.0,0.452,14.0,0.387,12.0,0.5,6.0,,,,110.0,-6.4,8.6,8.0,0.0,15.0,13.4,jalon-moore-1,37.0,36.0,Forward,1.1,2.0,georgia-tech,0.161,5.0,0.6,3.0,13.3,25.0,0.504,19.7,9.0,26.0,0.423,11.0,21.6,,0.2,0.064,Jalon Moore,Georgia Tech
2022-23,7.5,25.0,4.6,28.0,-0.5,acc,0.8,15.9,90.0,0.9,0.437,199.0,0.427,85.0,0.462,92.0,0.696,64.0,,,,645.0,-1.4,9.9,58.0,0.6,60.0,16.6,jalon-moore-1,238.0,243.0,Forward,2.0,22.0,georgia-tech,0.176,35.0,0.114,4.0,12.8,148.0,0.49,14.8,42.0,164.0,0.494,81.0,22.5,,1.5,0.093,Jalon Moore,Georgia Tech
Career,7.2,28.0,5.1,36.0,-1.3,,0.8,16.2,107.0,1.1,0.446,230.0,0.43,99.0,0.452,104.0,0.673,70.0,,,,755.0,-2.1,9.7,66.0,0.6,75.0,16.1,jalon-moore-1,275.0,279.0,Forward,1.9,24.0,georgia-tech,0.174,40.0,0.175,7.0,12.9,173.0,0.492,15.4,51.0,190.0,0.484,92.0,22.3,,1.7,0.089,Jalon Moore,Georgia Tech
2020-21,23.9,97.0,1.4,9.0,0.9,sec,2.4,15.6,106.0,1.2,0.388,192.0,0.339,65.0,0.203,39.0,0.615,24.0,,,,744.0,-1.4,2.1,13.0,0.0,52.0,10.1,deivon-smith-1,173.0,204.0,Guard,2.3,29.0,georgia-tech,0.354,68.0,0.279,19.0,9.2,119.0,0.411,21.0,56.0,124.0,0.371,46.0,18.0,,1.2,0.063,Deivon Smith,Georgia Tech
2021-22,19.9,48.0,1.2,5.0,-1.2,acc,1.4,13.8,56.0,0.7,0.42,144.0,0.403,58.0,0.188,27.0,0.593,16.0,,,,473.0,-2.7,6.2,25.0,-0.2,44.0,11.3,deivon-smith-1,137.0,156.0,Guard,3.1,25.0,georgia-tech,0.125,18.0,0.278,5.0,10.0,81.0,0.437,21.1,42.0,126.0,0.421,53.0,21.8,,0.5,0.039,Deivon Smith,Georgia Tech
2022-23,29.4,89.0,2.8,16.0,4.4,acc,2.6,20.2,106.0,0.9,0.428,208.0,0.399,83.0,0.139,29.0,0.448,13.0,,,,596.0,1.8,5.3,29.0,0.5,42.0,16.5,deivon-smith-1,191.0,222.0,Guard,2.2,22.0,georgia-tech,0.221,46.0,0.261,12.0,12.7,135.0,0.431,12.6,32.0,162.0,0.438,71.0,21.7,,1.4,0.092,Deivon Smith,Georgia Tech
Career,24.7,234.0,1.8,30.0,1.5,,2.2,16.7,268.0,2.8,0.412,544.0,0.379,206.0,0.175,95.0,0.558,53.0,,,,1813.0,-0.7,4.2,67.0,0.3,138.0,12.5,deivon-smith-1,501.0,582.0,Guard,2.5,76.0,georgia-tech,0.243,132.0,0.273,36.0,10.5,335.0,0.425,18.1,130.0,412.0,0.413,170.0,20.2,,3.0,0.066,Deivon Smith,Georgia Tech
2019-20,2.8,3.0,8.6,15.0,-1.6,sec,2.1,12.5,20.0,0.2,0.565,23.0,0.565,13.0,0.783,18.0,0.278,5.0,,,,176.0,-3.7,9.5,15.0,0.0,31.0,9.2,rodney-howard-1,31.0,35.0,Center,0.6,2.0,georgia-tech,0.0,0.0,,0.0,11.0,35.0,0.491,24.1,10.0,23.0,0.565,13.0,11.3,,0.2,0.046,Rodney Howard,Georgia Tech
2020-21,3.5,3.0,6.2,8.0,-1.5,acc,1.9,18.5,21.0,0.2,0.52,25.0,0.52,13.0,0.28,7.0,0.714,5.0,,,,145.0,-3.4,4.4,5.0,0.1,28.0,10.7,rodney-howard-1,31.0,30.0,Center,1.2,3.0,georgia-tech,0.0,0.0,,0.0,11.4,26.0,0.547,12.4,4.0,25.0,0.52,13.0,11.8,,0.3,0.097,Rodney Howard,Georgia Tech
2021-22,11.4,40.0,3.4,20.0,-0.4,acc,0.9,14.3,82.0,0.7,0.561,132.0,0.561,74.0,0.333,44.0,0.614,27.0,,,,670.0,-1.3,9.8,56.0,0.9,83.0,13.8,rodney-howard-1,175.0,195.0,Center,1.0,11.0,georgia-tech,0.0,0.0,,0.0,12.1,138.0,0.572,20.7,40.0,132.0,0.561,74.0,15.0,,1.6,0.098,Rodney Howard,Georgia Tech
2022-23,12.2,28.0,2.9,12.0,-1.3,acc,0.6,14.6,55.0,0.4,0.545,88.0,0.545,48.0,0.216,19.0,0.579,11.0,,,,428.0,-1.9,12.3,48.0,0.5,45.0,14.1,rodney-howard-1,107.0,126.0,Center,1.0,7.0,georgia-tech,0.0,0.0,,0.0,13.5,103.0,0.551,23.6,30.0,88.0,0.545,48.0,15.1,,0.9,0.085,Rodney Howard,Georgia Tech
Career,9.8,74.0,4.2,55.0,-0.9,,1.0,14.6,178.0,1.6,0.552,268.0,0.552,148.0,0.328,88.0,0.545,48.0,,,,1419.0,-2.0,10.0,124.0,1.5,187.0,13.0,rodney-howard-1,344.0,385.0,Center,0.9,23.0,georgia-tech,0.0,0.0,,0.0,12.3,302.0,0.555,21.3,84.0,268.0,0.552,148.0,14.2,,3.1,0.087,Rodney Howard,Georgia Tech
2020-21,0.0,0.0,0.0,0.0,-12.6,acc,-6.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.5,3.0,1.0,3.0,,,,8.0,-6.5,0.0,0.0,0.0,0.0,9.6,tristan-maxwell-1,3.0,3.0,Guard,0.0,0.0,georgia-tech,1.0,2.0,0.0,0.0,0.0,0.0,0.438,0.0,0.0,0.0,,0.0,22.7,,0.0,0.07,Tristan Maxwell,Georgia Tech
2021-22,5.2,2.0,0.0,0.0,-2.4,acc,-2.6,9.0,6.0,0.1,0.469,32.0,0.344,11.0,0.125,4.0,0.5,2.0,,,,78.0,0.2,3.0,2.0,0.0,5.0,10.0,tristan-maxwell-1,32.0,28.0,Guard,0.7,1.0,georgia-tech,0.625,20.0,0.4,8.0,6.0,8.0,0.472,8.1,3.0,12.0,0.25,3.0,24.6,,0.1,0.044,Tristan Maxwell,Georgia Tech
2022-23,13.2,15.0,0.5,1.0,-5.6,acc,-0.7,7.7,14.0,0.2,0.331,80.0,0.263,21.0,0.138,11.0,0.636,7.0,,,,208.0,-4.9,2.1,4.0,-0.2,21.0,4.4,tristan-maxwell-1,60.0,61.0,Guard,1.7,6.0,georgia-tech,0.45,36.0,0.306,11.0,4.8,18.0,0.352,9.6,9.0,44.0,0.227,10.0,23.1,,-0.1,-0.013,Tristan Maxwell,Georgia Tech
Career,10.7,17.0,0.4,1.0,-5.0,,-1.3,7.8,20.0,0.2,0.364,114.0,0.281,32.0,0.158,18.0,0.667,12.0,,,,294.0,-3.6,2.3,6.0,-0.2,26.0,6.0,tristan-maxwell-1,95.0,91.0,Guard,1.4,7.0,georgia-tech,0.509,58.0,0.328,19.0,5.0,26.0,0.388,8.9,12.0,56.0,0.232,13.0,23.5,,0.0,0.004,Tristan Maxwell,Georgia Tech
2022-23,0.0,0.0,0.0,0.0,-5.2,acc,-2.7,0.0,0.0,0.0,0.5,8.0,0.375,3.0,0.0,0.0,,0.0,,,,26.0,-2.5,0.0,0.0,0.0,3.0,5.6,freds-bagatskis-1,8.0,6.0,Forward,0.0,0.0,georgia-tech,0.75,6.0,0.333,2.0,0.0,0.0,0.5,0.0,0.0,2.0,0.5,1.0,15.7,,0.0,0.043,Freds Bagatskis,Georgia Tech
Career,0.0,0.0,0.0,0.0,-5.2,,-2.7,0.0,0.0,0.0,0.5,8.0,0.375,3.0,0.0,0.0,,0.0,,,,26.0,-2.5,0.0,0.0,0.0,3.0,5.6,freds-bagatskis-1,8.0,6.0,Forward,0.0,0.0,georgia-tech,0.75,6.0,0.333,2.0,0.0,0.0,0.5,0.0,0.0,2.0,0.5,1.0,15.7,,0.0,0.043,Freds Bagatskis,Georgia Tech
2022-23,0.0,0.0,0.0,0.0,-30.3,acc,-8.4,25.3,4.0,0.0,0.286,7.0,0.286,2.0,0.286,2.0,0.5,1.0,,,,18.0,-21.9,12.2,2.0,-0.1,2.0,-6.6,cyril-martynov-1,5.0,5.0,Center,0.0,0.0,georgia-tech,0.0,0.0,,0.0,18.6,6.0,0.314,33.5,4.0,7.0,0.286,2.0,33.8,,-0.1,-0.214,Cyril Martynov,Georgia Tech
Career,0.0,0.0,0.0,0.0,-30.3,,-8.4,25.3,4.0,0.0,0.286,7.0,0.286,2.0,0.286,2.0,0.5,1.0,,,,18.0,-21.9,12.2,2.0,-0.1,2.0,-6.6,cyril-martynov-1,5.0,5.0,Center,0.0,0.0,georgia-tech,0.0,0.0,,0.0,18.6,6.0,0.314,33.5,4.0,7.0,0.286,2.0,33.8,,-0.1,-0.214,Cyril Martynov,Georgia Tech
2020-21,0.0,0.0,0.0,0.0,-7.4,acc,-2.5,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,8.0,-4.9,0.0,0.0,0.0,0.0,-3.8,jordan-meka-1,0.0,0.0,Forward,0.0,0.0,georgia-tech,0.0,0.0,,0.0,7.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.6,,0.0,-0.073,Jordan Meka,Georgia Tech
2021-22,8.8,10.0,6.7,11.0,-4.0,acc,2.9,18.6,30.0,0.3,0.222,27.0,0.222,6.0,0.0,0.0,,0.0,,,,188.0,-6.9,8.8,14.0,-0.1,35.0,5.8,jordan-meka-1,12.0,24.0,Forward,1.9,6.0,georgia-tech,0.0,0.0,,0.0,13.7,44.0,0.222,18.2,6.0,27.0,0.222,6.0,9.1,,0.2,0.033,Jordan Meka,Georgia Tech
2022-23,3.1,1.0,7.9,4.0,-4.3,acc,2.6,19.3,9.0,0.1,0.286,7.0,0.286,2.0,0.0,0.0,,0.0,,,,53.0,-7.0,12.4,6.0,0.0,13.0,8.7,jordan-meka-1,4.0,7.0,Forward,2.2,2.0,georgia-tech,0.0,0.0,,0.0,15.8,15.0,0.286,12.5,1.0,7.0,0.286,2.0,7.7,,0.1,0.073,Jordan Meka,Georgia Tech
Career,7.3,11.0,6.8,15.0,-4.2,,2.7,18.7,40.0,0.4,0.229,35.0,0.229,8.0,0.0,0.0,,0.0,,,,249.0,-6.8,9.3,20.0,-0.2,48.0,6.1,jordan-meka-1,16.0,31.0,Forward,1.9,8.0,georgia-tech,0.0,0.0,,0.0,14.0,60.0,0.229,16.7,7.0,35.0,0.229,8.0,8.7,,0.2,0.038,Jordan Meka,Georgia Tech
2019-20,100.0,3.0,0.0,0.0,5.0,acc,10.2,27.2,2.0,0.0,0.5,5.0,0.4,2.0,0.0,0.0,,0.0,,,,8.0,-5.2,0.0,0.0,0.1,1.0,41.1,coleman-boyd-1,5.0,6.0,Guard,7.1,1.0,georgia-tech,0.8,4.0,0.25,1.0,14.4,2.0,0.5,0.0,0.0,1.0,1.0,1.0,31.1,,0.1,0.423,Coleman Boyd,Georgia Tech
2020-21,0.0,0.0,0.0,0.0,-7.4,acc,-3.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,2.0,-4.3,0.0,0.0,0.0,0.0,0.0,coleman-boyd-1,0.0,0.0,Guard,0.0,0.0,georgia-tech,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.003,Coleman Boyd,Georgia Tech
2021-22,100.0,1.0,0.0,0.0,,acc,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,,0.0,0.0,0.0,0.0,40.6,coleman-boyd-1,0.0,1.0,Guard,0.0,0.0,georgia-tech,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.368,Coleman Boyd,Georgia Tech
2022-23,28.4,1.0,0.0,0.0,-4.9,acc,-3.9,0.0,0.0,0.0,0.375,4.0,0.25,1.0,0.0,0.0,,0.0,,,,7.0,-1.0,0.0,0.0,0.0,2.0,-4.4,coleman-boyd-1,3.0,3.0,Guard,0.0,0.0,georgia-tech,0.75,3.0,0.333,1.0,0.0,0.0,0.375,20.0,1.0,1.0,0.0,0.0,36.4,,0.0,-0.11,Coleman Boyd,Georgia Tech
Career,61.0,5.0,0.0,0.0,-0.5,,2.8,12.1,2.0,0.0,,9.0,0.333,3.0,0.0,0.0,,0.0,,,,18.0,-3.4,0.0,0.0,0.0,3.0,18.8,coleman-boyd-1,8.0,10.0,Guard,3.1,1.0,georgia-tech,0.778,7.0,0.286,2.0,6.4,2.0,,10.0,1.0,2.0,0.5,1.0,28.0,,0.1,0.166,Coleman Boyd,Georgia Tech
2022-23,0.0,0.0,0.0,0.0,-35.1,acc,-3.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,5.0,-32.0,0.0,0.0,0.0,2.0,1.0,jermontae-hill-1,2.0,1.0,Forward,0.0,0.0,georgia-tech,0.0,0.0,,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,20.4,,0.0,-0.06,Jermontae Hill,Georgia Tech
Career,0.0,0.0,0.0,0.0,-35.1,,-3.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,,,,5.0,-32.0,0.0,0.0,0.0,2.0,1.0,jermontae-hill-1,2.0,1.0,Forward,0.0,0.0,georgia-tech,0.0,0.0,,0.0,0.0,0.0,1.0,50.0,1.0,1.0,1.0,1.0,20.4,,0.0,-0.06,Jermontae Hill,Georgia Tech
2021-22,0.0,0.0,0.0,0.0,,acc,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,1.0,,0.0,0.0,0.0,0.0,0.0,brayden-daniels-1,0.0,0.0,Guard,0.0,0.0,georgia-tech,,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,0.0,0.005,Brayden Daniels,Georgia Tech
2022-23,22.1,1.0,0.0,0.0,-17.4,acc,-1.8,48.8,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,7.0,-15.6,15.7,1.0,0.0,1.0,-2.7,brayden-daniels-1,0.0,1.0,Guard,0.0,0.0,georgia-tech,0.5,1.0,0.0,0.0,31.9,4.0,0.0,0.0,0.0,1.0,0.0,0.0,21.5,,0.0,-0.137,Brayden Daniels,Georgia Tech
Career,19.3,1.0,0.0,0.0,-17.4,,-1.8,42.7,3.0,0.0,,2.0,0.0,0.0,1.0,2.0,0.0,0.0,,,,8.0,-15.6,13.7,1.0,0.0,1.0,-2.4,brayden-daniels-1,0.0,1.0,Guard,0.0,0.0,georgia-tech,0.5,1.0,0.0,0.0,28.0,4.0,,0.0,0.0,1.0,0.0,0.0,18.8,,0.0,-0.12,Brayden Daniels,Georgia Tech
2021-22,16.6,51.0,0.0,0.0,0.6,acc,-0.3,9.6,55.0,0.5,0.481,242.0,0.397,96.0,0.269,65.0,0.692,45.0,,,,655.0,0.9,1.0,6.0,0.7,47.0,12.8,el-ellis-2,278.0,261.0,Guard,1.1,12.0,louisville,0.471,114.0,0.36,41.0,5.2,61.0,0.509,14.2,45.0,128.0,0.43,55.0,25.1,,1.1,0.069,El Ellis,Louisville
2022-23,30.5,135.0,0.2,2.0,0.1,acc,-2.3,8.1,74.0,0.0,0.479,445.0,0.413,184.0,0.342,152.0,0.809,123.0,,,,1114.0,2.4,1.1,10.0,1.6,50.0,16.5,el-ellis-2,549.0,557.0,Guard,1.6,30.0,louisville,0.404,180.0,0.322,58.0,4.6,84.0,0.531,18.6,118.0,265.0,0.475,126.0,29.8,,1.7,0.059,El Ellis,Louisville
Career,25.4,186.0,0.1,2.0,0.3,,-1.6,8.7,129.0,0.5,0.48,687.0,0.408,280.0,0.316,217.0,0.774,168.0,,,,1769.0,1.8,1.1,16.0,2.3,97.0,15.2,el-ellis-2,827.0,818.0,Guard,1.4,42.0,louisville,0.428,294.0,0.337,99.0,4.8,145.0,0.523,17.1,163.0,393.0,0.461,181.0,28.1,,2.8,0.063,El Ellis,Louisville
2022-23,7.8,34.0,1.4,12.0,-1.3,acc,-1.1,10.4,82.0,0.0,0.528,229.0,0.454,104.0,0.402,92.0,0.783,72.0,,,,961.0,-0.2,2.6,20.0,1.0,73.0,11.4,mike-james-4,314.0,293.0,Guard,1.0,16.0,louisville,0.419,96.0,0.354,34.0,6.5,102.0,0.576,19.2,65.0,133.0,0.526,70.0,18.4,,1.0,0.042,Michael James,Louisville
Career,7.8,34.0,1.4,12.0,-1.3,,-1.1,10.4,82.0,0.0,0.528,229.0,0.454,104.0,0.402,92.0,0.783,72.0,,,,961.0,-0.2,2.6,20.0,1.0,73.0,11.4,mike-james-4,314.0,293.0,Guard,1.0,16.0,louisville,0.419,96.0,0.354,34.0,6.5,102.0,0.576,19.2,65.0,133.0,0.526,70.0,18.4,,1.0,0.042,Michael James,Louisville
2020-21,3.8,9.0,1.6,7.0,6.2,acc,2.5,21.9,102.0,1.0,0.577,142.0,0.549,78.0,0.373,53.0,0.679,36.0,,,,514.0,3.7,11.4,51.0,1.4,62.0,22.0,jaelyn-withers-1,200.0,192.0,Forward,2.1,18.0,louisville,0.148,21.0,0.381,8.0,16.7,153.0,0.598,12.6,24.0,121.0,0.579,70.0,19.3,,2.4,0.188,Jae'lyn Withers,Louisville
2021-22,6.1,16.0,2.6,12.0,-0.2,acc,1.9,22.1,102.0,0.8,0.458,156.0,0.41,64.0,0.231,36.0,0.667,24.0,,,,527.0,-2.2,6.3,30.0,-0.1,56.0,12.0,jaelyn-withers-1,167.0,162.0,Forward,2.2,20.0,louisville,0.41,64.0,0.234,15.0,14.1,132.0,0.482,20.3,44.0,92.0,0.533,49.0,21.3,,0.7,0.052,Jae'lyn Withers,Louisville
2022-23,6.7,23.0,1.9,13.0,-1.0,acc,-0.3,21.8,139.0,0.5,0.525,219.0,0.434,95.0,0.301,66.0,0.727,48.0,,,,776.0,-0.7,3.8,24.0,0.4,75.0,12.9,jaelyn-withers-1,278.0,256.0,Forward,1.7,22.0,louisville,0.434,95.0,0.421,40.0,12.9,163.0,0.555,21.4,68.0,124.0,0.444,55.0,21.4,,0.8,0.043,Jae'lyn Withers,Louisville
Career,5.7,48.0,2.0,32.0,1.3,,1.1,21.9,343.0,2.2,0.519,517.0,0.458,237.0,0.3,155.0,0.697,108.0,,,,1817.0,0.1,6.7,105.0,1.7,193.0,15.2,jaelyn-withers-1,645.0,610.0,Forward,2.0,60.0,louisville,0.348,180.0,0.35,63.0,14.3,448.0,0.546,18.7,136.0,337.0,0.516,174.0,20.8,,3.9,0.086,Jae'lyn Withers,Louisville
2020-21,0.8,1.0,5.0,11.0,3.3,acc,1.8,11.0,26.0,0.3,0.536,55.0,0.491,27.0,0.527,29.0,0.655,19.0,,,,261.0,1.5,6.1,14.0,0.5,23.0,14.5,jj-traynor-1,78.0,72.0,Forward,0.5,2.0,louisville,0.182,10.0,0.5,5.0,8.6,40.0,0.567,10.4,8.0,45.0,0.489,22.0,15.3,,0.8,0.124,JJ Traynor,Louisville
2021-22,2.3,1.0,1.4,1.0,-2.6,acc,1.2,11.2,8.0,0.1,0.444,18.0,0.389,7.0,0.0,0.0,,0.0,,,,82.0,-3.8,8.1,6.0,0.0,11.0,5.8,jj-traynor-1,16.0,17.0,Forward,1.4,2.0,louisville,0.333,6.0,0.333,2.0,9.6,14.0,0.444,21.7,5.0,12.0,0.417,5.0,14.5,,0.0,0.018,JJ Traynor,Louisville
2022-23,5.7,20.0,2.2,15.0,-0.2,acc,-0.9,11.5,74.0,0.1,0.538,182.0,0.478,87.0,0.099,18.0,0.722,13.0,,,,782.0,0.7,6.3,40.0,0.8,44.0,12.2,jj-traynor-1,209.0,202.0,Forward,1.0,13.0,louisville,0.379,69.0,0.319,22.0,8.9,114.0,0.548,14.4,32.0,113.0,0.575,65.0,14.9,,0.9,0.048,JJ Traynor,Louisville
Career,4.3,22.0,2.8,27.0,0.5,,-0.1,11.4,108.0,0.5,0.531,255.0,0.475,121.0,0.184,47.0,0.681,32.0,,,,1125.0,0.6,6.4,60.0,1.3,78.0,12.2,jj-traynor-1,303.0,291.0,Forward,0.9,17.0,louisville,0.333,85.0,0.341,29.0,8.9,168.0,0.546,14.0,45.0,170.0,0.541,92.0,14.9,,1.8,0.063,JJ Traynor,Louisville
2022-23,7.7,24.0,0.5,3.0,-2.9,acc,-0.7,9.9,53.0,0.1,0.402,169.0,0.325,55.0,0.308,52.0,0.904,47.0,,,,651.0,-2.2,1.3,7.0,0.2,43.0,8.6,kamari-lands-1,183.0,175.0,Forward,1.7,19.0,louisville,0.485,82.0,0.317,26.0,5.6,60.0,0.472,13.8,31.0,87.0,0.333,29.0,18.0,,0.3,0.018,Kamari Lands,Louisville
Career,7.7,24.0,0.5,3.0,-2.9,,-0.7,9.9,53.0,0.1,0.402,169.0,0.325,55.0,0.308,52.0,0.904,47.0,,,,651.0,-2.2,1.3,7.0,0.2,43.0,8.6,kamari-lands-1,183.0,175.0,Forward,1.7,19.0,louisville,0.485,82.0,0.317,26.0,5.6,60.0,0.472,13.8,31.0,87.0,0.333,29.0,18.0,,0.3,0.018,Kamari Lands,Louisville
2021-22,12.8,19.0,1.2,4.0,4.2,acc,0.1,23.6,79.0,0.4,0.672,131.0,0.672,88.0,0.344,45.0,0.489,22.0,,,,383.0,4.0,13.0,45.0,1.2,58.0,25.1,sydney-curry-1,198.0,184.0,Forward,0.5,3.0,louisville,0.0,0.0,,0.0,18.2,124.0,0.65,16.9,31.0,131.0,0.672,88.0,24.7,,1.6,0.17,Sydney Curry,Louisville
2022-23,4.5,11.0,1.7,8.0,-3.3,acc,-1.2,19.3,87.0,0.2,0.538,119.0,0.538,64.0,0.462,55.0,0.527,29.0,,,,551.0,-2.1,10.3,46.0,0.4,67.0,12.4,sydney-curry-1,157.0,160.0,Forward,0.9,8.0,louisville,0.0,0.0,,0.0,14.8,133.0,0.541,19.9,36.0,119.0,0.538,64.0,17.2,,0.6,0.043,Sydney Curry,Louisville
Career,7.9,30.0,1.5,12.0,-0.2,,-0.7,21.0,166.0,0.6,0.608,250.0,0.608,152.0,0.4,100.0,0.51,51.0,,,,934.0,0.4,11.4,91.0,1.6,125.0,17.6,sydney-curry-1,355.0,343.0,Forward,0.7,11.0,louisville,0.0,0.0,,0.0,16.2,257.0,0.597,18.4,67.0,250.0,0.608,152.0,20.3,,2.2,0.095,Sydney Curry,Louisville
2021-22,4.9,11.0,3.3,12.0,-0.1,sec,1.4,16.2,61.0,0.9,0.465,129.0,0.457,59.0,0.209,27.0,0.593,16.0,,,,439.0,-1.5,10.7,42.0,0.1,28.0,12.6,brandon-huntley-hatfield-1,136.0,134.0,Forward,1.6,12.0,louisville,0.101,13.0,0.154,2.0,13.4,103.0,0.479,18.4,32.0,116.0,0.491,57.0,19.8,,1.0,0.093,Brandon Huntley-Hatfield,Louisville
2022-23,5.1,14.0,3.3,17.0,-1.8,acc,0.1,18.2,87.0,0.3,0.483,121.0,0.463,56.0,0.347,42.0,0.738,31.0,,,,584.0,-2.0,7.6,36.0,0.0,43.0,11.3,brandon-huntley-hatfield-1,148.0,151.0,Forward,1.5,15.0,louisville,0.149,18.0,0.278,5.0,12.9,123.0,0.525,24.6,46.0,103.0,0.495,51.0,16.7,,0.3,0.022,Brandon Huntley-Hatfield,Louisville
Career,5.0,25.0,3.3,29.0,-1.1,,0.7,17.3,148.0,1.2,0.474,250.0,0.46,115.0,0.276,69.0,0.681,47.0,,,,1023.0,-1.8,8.9,78.0,0.1,71.0,11.9,brandon-huntley-hatfield-1,284.0,285.0,Forward,1.6,27.0,louisville,0.124,31.0,0.226,7.0,13.1,226.0,0.502,21.6,78.0,219.0,0.493,108.0,18.0,,1.3,0.053,Brandon Huntley-Hatfield,Louisville
2021-22,2.8,1.0,0.0,0.0,-15.3,ovc,-2.0,9.6,5.0,0.1,0.214,14.0,0.214,3.0,0.571,8.0,0.75,6.0,,,,61.0,-13.3,0.0,0.0,-0.1,13.0,-1.0,hercy-miller-1,12.0,11.0,Guard,2.8,3.0,louisville,0.286,4.0,0.0,0.0,4.8,5.0,0.337,18.3,4.0,10.0,0.3,3.0,17.8,,0.0,-0.025,Hercy Miller,Louisville
2022-23,12.2,12.0,0.6,1.0,-3.4,acc,-1.1,11.0,18.0,0.0,0.337,49.0,0.286,14.0,0.449,22.0,0.682,15.0,,,,200.0,-2.3,7.4,12.0,0.0,22.0,7.6,hercy-miller-1,48.0,55.0,Guard,1.2,4.0,louisville,0.469,23.0,0.217,5.0,9.2,30.0,0.404,14.4,10.0,26.0,0.346,9.0,18.2,,0.0,0.003,Hercy Miller,Louisville
Career,10.0,13.0,0.4,1.0,-6.2,,-1.3,10.7,23.0,0.1,0.31,63.0,0.27,17.0,0.476,30.0,0.7,21.0,,,,261.0,-4.9,5.7,12.0,-0.1,35.0,5.6,hercy-miller-1,60.0,66.0,Guard,1.6,7.0,louisville,0.429,27.0,0.185,5.0,8.2,35.0,0.388,15.3,14.0,36.0,0.333,12.0,18.1,,0.0,-0.004,Hercy Miller,Louisville
2021-22,2.8,2.0,3.3,4.0,2.9,acc,3.1,20.9,25.0,0.2,0.632,19.0,0.632,12.0,0.632,12.0,0.75,9.0,,,,137.0,-0.1,8.9,11.0,0.3,21.0,16.6,roosevelt-wheeler-1,33.0,34.0,Forward,2.2,5.0,louisville,0.0,0.0,,0.0,14.8,36.0,0.668,13.9,4.0,19.0,0.632,12.0,10.8,,0.5,0.15,Roosevelt Wheeler,Louisville
2022-23,2.7,3.0,2.6,5.0,-4.2,acc,-0.3,15.2,27.0,0.1,0.375,32.0,0.375,12.0,0.563,18.0,0.333,6.0,,,,217.0,-3.9,12.5,22.0,-0.1,33.0,6.8,roosevelt-wheeler-1,30.0,39.0,Forward,1.4,5.0,louisville,0.031,1.0,0.0,0.0,13.8,49.0,0.37,16.5,8.0,31.0,0.387,12.0,11.7,,0.0,0.005,Roosevelt Wheeler,Louisville
